brand,title,weight_g,price_inr,cost_per_gram,rating,review_count,url,search_query
Nescafe,"Sunrise Instant Coffee Powder by Nescafe, 500g Pouch, Pack of 2",500.0,2270.0,4.54,5.0,6040.0,https://www.amazon.in/Sunrise-Instant-Coffee-Powder-Nescafe/dp/B0GX951LZ8/ref=sr_1_119?dib=eyJ2IjoiMSJ9.ukGqlduktWsFr0Ay7wgoCfxeHPvVBbIt2n2noPGdlgDH43aWKsB6hIHq2yig_HHzMKbRUiZteH4fbZMQA8WQjNevs_HQzePHZDq1lJPuKTbcyDZlq0rgudw5D19T5ajlCCPzq1cmT6Qa1nZNKF_7DT1tH6Tt_kXL1U-NuwKo5JjWiHXk5-kYnVH-1n3m1ijgGFcpqxN8DUBQiTotPGYexm2wrxlqN7KM4lNdUZhg6YgXyPqdITNSiGHrxocmPGCTcxkFpuA1MIcOpSM3sLCYuVZK3mA43t4feERedTAnkjk.Oc9s4horJauTMLjQElc8cO7VphL2H9meMZTYBmnwOac&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840706&sr=8-119,Nescafe coffee powder
Nescafe,"Nescafé Ice Roast Instant Coffee Powder, 90g Jar",90.0,420.0,4.67,4.2,100.0,https://www.amazon.in/NESCAFE-Instant-Coffee-Powder-Dissolves/dp/B0CV779KZG/ref=sr_1_35?dib=eyJ2IjoiMSJ9.j6Q_oSOX9yuabRURQeFKcXYoQV-TPdGVBI_i_33taGZ7F_xNPCLNul8BNTjmZXMDXoGFLGMaWd9_XZ8Wtd3dJsv8v-W9LUi5HBkrJ3Ku5eTh9J_M7tMDOKOBWYQud6h52dkZTiLHsL3b3PuOqVBkMjQbKECk95_bSJtcuh6dM-53vV-DB8yNwsa2nnd4OV3i5-LhMEkH5Eo_OudE06VjSYENkbN6QaKvvk6NK35TtbLl_evrbdm04QV9HiBdnIEkmrHWhwmvURN1UueIR6E0aMvcDE3hJ1bix0L3TH1N79g.Yu6s77tG0td3Facy7j8w-E4OOQp_27g_jBmJn_oFajs&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840695&sr=8-35,Nescafe coffee powder
Nescafe,"NESCAFÉ Frappé Type of Iced Coffee Powder with Lactose and Caffeine Free Instant Coffee, 1 Piece (1 x 275 g) By COUGAR – (Imported-USA)",275.0,1499.0,5.45,4.2,,https://www.amazon.in/NESCAF%C3%89-Frapp%C3%A9-Lactose-Caffeine-Instant/dp/B012I6D6MW/ref=sr_1_100?dib=eyJ2IjoiMSJ9.ukGqlduktWsFr0Ay7wgoCfxeHPvVBbIt2n2noPGdlgDH43aWKsB6hIHq2yig_HHzMKbRUiZteH4fbZMQA8WQjNevs_HQzePHZDq1lJPuKTbcyDZlq0rgudw5D19T5ajlCCPzq1cmT6Qa1nZNKF_7DT1tH6Tt_kXL1U-NuwKo5JjWiHXk5-kYnVH-1n3m1ijgGFcpqxN8DUBQiTotPGYexm2wrxlqN7KM4lNdUZhg6YgXyPqdITNSiGHrxocmPGCTcxkFpuA1MIcOpSM3sLCYuVZK3mA43t4feERedTAnkjk.Oc9s4horJauTMLjQElc8cO7VphL2H9meMZTYBmnwOac&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840706&sr=8-100,Nescafe coffee powder
Nescafe,"NESCAFÉ Creamy Tiramisu Latte Instant Coffee, Dessert Edition, BY FEBORA, Powder Form, 7 Sachets Pack, 136.5G",136.5,799.0,5.85,4.0,,https://www.amazon.in/NESCAF%C3%89-Tiramisu-Instant-Dessert-Sachets/dp/B0H2PPSHVD/ref=sr_1_105?dib=eyJ2IjoiMSJ9.ukGqlduktWsFr0Ay7wgoCfxeHPvVBbIt2n2noPGdlgDH43aWKsB6hIHq2yig_HHzMKbRUiZteH4fbZMQA8WQjNevs_HQzePHZDq1lJPuKTbcyDZlq0rgudw5D19T5ajlCCPzq1cmT6Qa1nZNKF_7DT1tH6Tt_kXL1U-NuwKo5JjWiHXk5-kYnVH-1n3m1ijgGFcpqxN8DUBQiTotPGYexm2wrxlqN7KM4lNdUZhg6YgXyPqdITNSiGHrxocmPGCTcxkFpuA1MIcOpSM3sLCYuVZK3mA43t4feERedTAnkjk.Oc9s4horJauTMLjQElc8cO7VphL2H9meMZTYBmnwOac&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840706&sr=8-105,Nescafe coffee powder
Nescafe,Sunrise Instant Coffee Powder by Nescafe | Strong Taste for the perfect start to your day | Coffee Chicory-Mix | 45g Jar (Pack of 2),45.0,280.0,6.22,4.3,,https://www.amazon.in/Sunrise-Instant-Nescafe-perfect-Chicory-Mix/dp/B0H6G5KZLJ/ref=sr_1_44?dib=eyJ2IjoiMSJ9.j6Q_oSOX9yuabRURQeFKcXYoQV-TPdGVBI_i_33taGZ7F_xNPCLNul8BNTjmZXMDXoGFLGMaWd9_XZ8Wtd3dJsv8v-W9LUi5HBkrJ3Ku5eTh9J_M7tMDOKOBWYQud6h52dkZTiLHsL3b3PuOqVBkMjQbKECk95_bSJtcuh6dM-53vV-DB8yNwsa2nnd4OV3i5-LhMEkH5Eo_OudE06VjSYENkbN6QaKvvk6NK35TtbLl_evrbdm04QV9HiBdnIEkmrHWhwmvURN1UueIR6E0aMvcDE3hJ1bix0L3TH1N79g.Yu6s77tG0td3Facy7j8w-E4OOQp_27g_jBmJn_oFajs&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840695&sr=8-44,Nescafe coffee powder
Nescafe,"Nescafé Roastery Dark Roast Coffee, Freeze-dried, 95g Can",95.0,600.0,6.32,4.2,,https://www.amazon.in/Nescaf%C3%A9-Roastery-Roast-Coffee-Freeze-dried/dp/B0CVN8G65P/ref=sr_1_36?dib=eyJ2IjoiMSJ9.j6Q_oSOX9yuabRURQeFKcXYoQV-TPdGVBI_i_33taGZ7F_xNPCLNul8BNTjmZXMDXoGFLGMaWd9_XZ8Wtd3dJsv8v-W9LUi5HBkrJ3Ku5eTh9J_M7tMDOKOBWYQud6h52dkZTiLHsL3b3PuOqVBkMjQbKECk95_bSJtcuh6dM-53vV-DB8yNwsa2nnd4OV3i5-LhMEkH5Eo_OudE06VjSYENkbN6QaKvvk6NK35TtbLl_evrbdm04QV9HiBdnIEkmrHWhwmvURN1UueIR6E0aMvcDE3hJ1bix0L3TH1N79g.Yu6s77tG0td3Facy7j8w-E4OOQp_27g_jBmJn_oFajs&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840695&sr=8-36,Nescafe coffee powder
Nescafe,"Nescafé Roastery Medium Roast Coffee, Freeze-dried, 95g Can",95.0,600.0,6.32,4.3,,https://www.amazon.in/Nescaf%C3%A9-Roastery-Medium-Coffee-Freeze-dried/dp/B0CVN8ZFF1/ref=sr_1_41?dib=eyJ2IjoiMSJ9.j6Q_oSOX9yuabRURQeFKcXYoQV-TPdGVBI_i_33taGZ7F_xNPCLNul8BNTjmZXMDXoGFLGMaWd9_XZ8Wtd3dJsv8v-W9LUi5HBkrJ3Ku5eTh9J_M7tMDOKOBWYQud6h52dkZTiLHsL3b3PuOqVBkMjQbKECk95_bSJtcuh6dM-53vV-DB8yNwsa2nnd4OV3i5-LhMEkH5Eo_OudE06VjSYENkbN6QaKvvk6NK35TtbLl_evrbdm04QV9HiBdnIEkmrHWhwmvURN1UueIR6E0aMvcDE3hJ1bix0L3TH1N79g.Yu6s77tG0td3Facy7j8w-E4OOQp_27g_jBmJn_oFajs&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840695&sr=8-41,Nescafe coffee powder
Nescafe,"Nescafé Green Triangle Mocha Flavour Instant Coffee, BY FEBORA, Powder, 7 Sachets, 133G",133.0,899.0,6.76,,,https://www.amazon.in/Nescaf%C3%A9-Triangle-Flavour-Instant-Sachets/dp/B0H2PV2NTH/ref=sr_1_81?dib=eyJ2IjoiMSJ9.LM-2sGdrA0yRiEgJgcHcY1bzcXwqRVJQ7ImGDDBKjv_hOPhytRZg9ki9ChzjEVfOHYQts6LjDhsek9lusWDlPGQU9A4lgVIfbFk0GYL72b2FkkzSxl48x7b4I6QudXnAg0tc5k1PBhSScCk7O7V5YjImzisJpoZ8u2Z9GDQjWLX6j4c49N6wVayO4xLMXSedm5BrhN0Bt6Vgg0k5_Wh4PM3D0dvtC8j4Q0zfgib81xKqtNYSgVLzDfD7FV4yKSvY_yAtwRGcKlCwG-tfblv4p9yESzxqsScIwPo-vdykFlk.BNW9R2SImXfac3QlrpDli3R_-FVN9Ts9LFGCsNKK_4w&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840701&sr=8-81,Nescafe coffee powder
Nescafe,"Nescafé Peppermint Mocha Flavour Instant Coffee, BY FEBORA, Powder, 7 Sachets, 133g",133.0,925.0,6.95,,,https://www.amazon.in/Nescaf%C3%A9-Peppermint-Flavour-Instant-Sachets/dp/B0H2PT8QR2/ref=sr_1_93?dib=eyJ2IjoiMSJ9.LM-2sGdrA0yRiEgJgcHcY1bzcXwqRVJQ7ImGDDBKjv_hOPhytRZg9ki9ChzjEVfOHYQts6LjDhsek9lusWDlPGQU9A4lgVIfbFk0GYL72b2FkkzSxl48x7b4I6QudXnAg0tc5k1PBhSScCk7O7V5YjImzisJpoZ8u2Z9GDQjWLX6j4c49N6wVayO4xLMXSedm5BrhN0Bt6Vgg0k5_Wh4PM3D0dvtC8j4Q0zfgib81xKqtNYSgVLzDfD7FV4yKSvY_yAtwRGcKlCwG-tfblv4p9yESzxqsScIwPo-vdykFlk.BNW9R2SImXfac3QlrpDli3R_-FVN9Ts9LFGCsNKK_4w&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840701&sr=8-93,Nescafe coffee powder
Nescafe,"Nescafé Original ExtraForte Instant Coffee, Medium Roast, Powder Form, 200g Glass Jar pack of 2 By Febora Foods",200.0,1570.0,7.85,3.5,,https://www.amazon.in/Nescaf%C3%A9-Original-ExtraForte-Instant-Coffee/dp/B0GNZW5M3W/ref=sr_1_94?dib=eyJ2IjoiMSJ9.LM-2sGdrA0yRiEgJgcHcY1bzcXwqRVJQ7ImGDDBKjv_hOPhytRZg9ki9ChzjEVfOHYQts6LjDhsek9lusWDlPGQU9A4lgVIfbFk0GYL72b2FkkzSxl48x7b4I6QudXnAg0tc5k1PBhSScCk7O7V5YjImzisJpoZ8u2Z9GDQjWLX6j4c49N6wVayO4xLMXSedm5BrhN0Bt6Vgg0k5_Wh4PM3D0dvtC8j4Q0zfgib81xKqtNYSgVLzDfD7FV4yKSvY_yAtwRGcKlCwG-tfblv4p9yESzxqsScIwPo-vdykFlk.BNW9R2SImXfac3QlrpDli3R_-FVN9Ts9LFGCsNKK_4w&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840701&sr=8-94,Nescafe coffee powder
Nescafe,NESCAFÉ - Espresso Original Instant Coffee (100g) By COUGAR | Rich Espresso Style Coffee with Intense Aroma | Premium Instant Coffee Powder | Glass Jar for Hot Coffee – (Imported),100.0,848.0,8.48,4.6,,https://www.amazon.in/NESCAF%C3%89-Espresso-Original-Instant-Intense/dp/B07VQH2VMT/ref=sr_1_70?dib=eyJ2IjoiMSJ9.LM-2sGdrA0yRiEgJgcHcY1bzcXwqRVJQ7ImGDDBKjv_hOPhytRZg9ki9ChzjEVfOHYQts6LjDhsek9lusWDlPGQU9A4lgVIfbFk0GYL72b2FkkzSxl48x7b4I6QudXnAg0tc5k1PBhSScCk7O7V5YjImzisJpoZ8u2Z9GDQjWLX6j4c49N6wVayO4xLMXSedm5BrhN0Bt6Vgg0k5_Wh4PM3D0dvtC8j4Q0zfgib81xKqtNYSgVLzDfD7FV4yKSvY_yAtwRGcKlCwG-tfblv4p9yESzxqsScIwPo-vdykFlk.BNW9R2SImXfac3QlrpDli3R_-FVN9Ts9LFGCsNKK_4w&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840701&sr=8-70,Nescafe coffee powder
Nescafe,"Nescafé Gold Bottle Coffee , 47 g",47.0,399.0,8.49,4.2,,https://www.amazon.in/Nescafe-Gold-Coffee-47-5-g/dp/B07Y1C7D47/ref=sr_1_135_mod_primary_new?dib=eyJ2IjoiMSJ9.ukGqlduktWsFr0Ay7wgoCfxeHPvVBbIt2n2noPGdlgDH43aWKsB6hIHq2yig_HHzMKbRUiZteH4fbZMQA8WQjNevs_HQzePHZDq1lJPuKTbcyDZlq0rgudw5D19T5ajlCCPzq1cmT6Qa1nZNKF_7DT1tH6Tt_kXL1U-NuwKo5JjWiHXk5-kYnVH-1n3m1ijgGFcpqxN8DUBQiTotPGYexm2wrxlqN7KM4lNdUZhg6YgXyPqdITNSiGHrxocmPGCTcxkFpuA1MIcOpSM3sLCYuVZK3mA43t4feERedTAnkjk.Oc9s4horJauTMLjQElc8cO7VphL2H9meMZTYBmnwOac&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840706&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-135,Nescafe coffee powder
Nescafe,NESCAFÉ Espresso - Rich Crema Instant Coffee (95g) By COUGAR | Arabica Espresso Style Coffee with Rich Crema & Bold Aroma | Premium Instant Coffee Powder | Glass Jar – (Imported),95.0,886.0,9.33,4.8,,https://www.amazon.in/NESCAF%C3%89-Espresso-Instant-Arabica-Premium/dp/B09SZB1KZ4/ref=sr_1_67?dib=eyJ2IjoiMSJ9.LM-2sGdrA0yRiEgJgcHcY1bzcXwqRVJQ7ImGDDBKjv_hOPhytRZg9ki9ChzjEVfOHYQts6LjDhsek9lusWDlPGQU9A4lgVIfbFk0GYL72b2FkkzSxl48x7b4I6QudXnAg0tc5k1PBhSScCk7O7V5YjImzisJpoZ8u2Z9GDQjWLX6j4c49N6wVayO4xLMXSedm5BrhN0Bt6Vgg0k5_Wh4PM3D0dvtC8j4Q0zfgib81xKqtNYSgVLzDfD7FV4yKSvY_yAtwRGcKlCwG-tfblv4p9yESzxqsScIwPo-vdykFlk.BNW9R2SImXfac3QlrpDli3R_-FVN9Ts9LFGCsNKK_4w&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840701&sr=8-67,Nescafe coffee powder
Nescafe,NESCAFÉ Espresso Rich Crema Instant Coffee (95g) Glass Jar By COUGAR | Arabica Espresso Style Coffee with Rich Crema & Bold Aroma | Premium Instant Coffee Powder – (Imported),95.0,889.0,9.36,4.7,,https://www.amazon.in/NESCAF%C3%89-Espresso-Instant-Arabica-Premium/dp/B09Q6J7N58/ref=sr_1_79?dib=eyJ2IjoiMSJ9.LM-2sGdrA0yRiEgJgcHcY1bzcXwqRVJQ7ImGDDBKjv_hOPhytRZg9ki9ChzjEVfOHYQts6LjDhsek9lusWDlPGQU9A4lgVIfbFk0GYL72b2FkkzSxl48x7b4I6QudXnAg0tc5k1PBhSScCk7O7V5YjImzisJpoZ8u2Z9GDQjWLX6j4c49N6wVayO4xLMXSedm5BrhN0Bt6Vgg0k5_Wh4PM3D0dvtC8j4Q0zfgib81xKqtNYSgVLzDfD7FV4yKSvY_yAtwRGcKlCwG-tfblv4p9yESzxqsScIwPo-vdykFlk.BNW9R2SImXfac3QlrpDli3R_-FVN9Ts9LFGCsNKK_4w&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840701&sr=8-79,Nescafe coffee powder
Nescafe,NESCAFÉ - Classic Crema Instant Coffee (95g) By COUGAR | Smooth Rich Coffee with Fine Crema | Premium Instant Coffee Powder | Perfect for Hot & Cold Coffee Beverages – (Imported),95.0,999.0,10.52,4.6,,https://www.amazon.in/NESCAF%C3%89-Classic-Instant-Premium-Beverages/dp/B07P7X727Q/ref=sr_1_101?dib=eyJ2IjoiMSJ9.ukGqlduktWsFr0Ay7wgoCfxeHPvVBbIt2n2noPGdlgDH43aWKsB6hIHq2yig_HHzMKbRUiZteH4fbZMQA8WQjNevs_HQzePHZDq1lJPuKTbcyDZlq0rgudw5D19T5ajlCCPzq1cmT6Qa1nZNKF_7DT1tH6Tt_kXL1U-NuwKo5JjWiHXk5-kYnVH-1n3m1ijgGFcpqxN8DUBQiTotPGYexm2wrxlqN7KM4lNdUZhg6YgXyPqdITNSiGHrxocmPGCTcxkFpuA1MIcOpSM3sLCYuVZK3mA43t4feERedTAnkjk.Oc9s4horJauTMLjQElc8cO7VphL2H9meMZTYBmnwOac&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840706&sr=8-101,Nescafe coffee powder
Nescafe,"Nescafé Original ExtraForte Instant Coffee, 200g Glass Jar, Medium Roast Powder, pack of 6 By Febora Foods",200.0,4299.0,21.5,,,https://www.amazon.in/Nescaf%C3%A9-Original-ExtraForte-Instant-Coffee/dp/B0GP1MY154/ref=sr_1_77?dib=eyJ2IjoiMSJ9.LM-2sGdrA0yRiEgJgcHcY1bzcXwqRVJQ7ImGDDBKjv_hOPhytRZg9ki9ChzjEVfOHYQts6LjDhsek9lusWDlPGQU9A4lgVIfbFk0GYL72b2FkkzSxl48x7b4I6QudXnAg0tc5k1PBhSScCk7O7V5YjImzisJpoZ8u2Z9GDQjWLX6j4c49N6wVayO4xLMXSedm5BrhN0Bt6Vgg0k5_Wh4PM3D0dvtC8j4Q0zfgib81xKqtNYSgVLzDfD7FV4yKSvY_yAtwRGcKlCwG-tfblv4p9yESzxqsScIwPo-vdykFlk.BNW9R2SImXfac3QlrpDli3R_-FVN9Ts9LFGCsNKK_4w&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840701&sr=8-77,Nescafe coffee powder
Nescafe,"Nescafé Sunrise Instant Coffee, Pack of 30 Sachets, 3.8g each",3.8,150.0,39.47,4.2,,https://www.amazon.in/Nescaf%C3%A9-Sunrise-Instant-Coffee-Sachets/dp/B0DSQ9DQBK/ref=sr_1_22?dib=eyJ2IjoiMSJ9.j6Q_oSOX9yuabRURQeFKcXYoQV-TPdGVBI_i_33taGZ7F_xNPCLNul8BNTjmZXMDXoGFLGMaWd9_XZ8Wtd3dJsv8v-W9LUi5HBkrJ3Ku5eTh9J_M7tMDOKOBWYQud6h52dkZTiLHsL3b3PuOqVBkMjQbKECk95_bSJtcuh6dM-53vV-DB8yNwsa2nnd4OV3i5-LhMEkH5Eo_OudE06VjSYENkbN6QaKvvk6NK35TtbLl_evrbdm04QV9HiBdnIEkmrHWhwmvURN1UueIR6E0aMvcDE3hJ1bix0L3TH1N79g.Yu6s77tG0td3Facy7j8w-E4OOQp_27g_jBmJn_oFajs&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840695&sr=8-22,Nescafe coffee powder
Nescafe,Nescafe,,570.0,,4.1,,https://www.amazon.in/Nescafe-Signature-Coffee-Vending-Machine/dp/B071GF7MNY/ref=sr_1_4?dib=eyJ2IjoiMSJ9.j6Q_oSOX9yuabRURQeFKcXYoQV-TPdGVBI_i_33taGZ7F_xNPCLNul8BNTjmZXMDXoGFLGMaWd9_XZ8Wtd3dJsv8v-W9LUi5HBkrJ3Ku5eTh9J_M7tMDOKOBWYQud6h52dkZTiLHsL3b3PuOqVBkMjQbKECk95_bSJtcuh6dM-53vV-DB8yNwsa2nnd4OV3i5-LhMEkH5Eo_OudE06VjSYENkbN6QaKvvk6NK35TtbLl_evrbdm04QV9HiBdnIEkmrHWhwmvURN1UueIR6E0aMvcDE3hJ1bix0L3TH1N79g.Yu6s77tG0td3Facy7j8w-E4OOQp_27g_jBmJn_oFajs&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840695&sr=8-4,Nescafe coffee powder
Nescafe,NESCAFÉ Sunrise,,375.0,,4.4,,https://www.amazon.in/Nescaf%C3%A9-NESCAFE-SUNRISE-Instant-Coffee-Chicory/dp/B00VJYYJ80/ref=sr_1_8?dib=eyJ2IjoiMSJ9.j6Q_oSOX9yuabRURQeFKcXYoQV-TPdGVBI_i_33taGZ7F_xNPCLNul8BNTjmZXMDXoGFLGMaWd9_XZ8Wtd3dJsv8v-W9LUi5HBkrJ3Ku5eTh9J_M7tMDOKOBWYQud6h52dkZTiLHsL3b3PuOqVBkMjQbKECk95_bSJtcuh6dM-53vV-DB8yNwsa2nnd4OV3i5-LhMEkH5Eo_OudE06VjSYENkbN6QaKvvk6NK35TtbLl_evrbdm04QV9HiBdnIEkmrHWhwmvURN1UueIR6E0aMvcDE3hJ1bix0L3TH1N79g.Yu6s77tG0td3Facy7j8w-E4OOQp_27g_jBmJn_oFajs&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840695&sr=8-8,Nescafe coffee powder
Nescafe,Nescafe,,300.0,,4.4,,https://www.amazon.in/NESCAFE-Classic-Instant-Coffee-morning/dp/B0GWZW569P/ref=sr_1_9?dib=eyJ2IjoiMSJ9.j6Q_oSOX9yuabRURQeFKcXYoQV-TPdGVBI_i_33taGZ7F_xNPCLNul8BNTjmZXMDXoGFLGMaWd9_XZ8Wtd3dJsv8v-W9LUi5HBkrJ3Ku5eTh9J_M7tMDOKOBWYQud6h52dkZTiLHsL3b3PuOqVBkMjQbKECk95_bSJtcuh6dM-53vV-DB8yNwsa2nnd4OV3i5-LhMEkH5Eo_OudE06VjSYENkbN6QaKvvk6NK35TtbLl_evrbdm04QV9HiBdnIEkmrHWhwmvURN1UueIR6E0aMvcDE3hJ1bix0L3TH1N79g.Yu6s77tG0td3Facy7j8w-E4OOQp_27g_jBmJn_oFajs&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840695&sr=8-9,Nescafe coffee powder
Nescafe,Nescafe,,720.0,,4.1,,https://www.amazon.in/Nescaf%C3%A9-NWT194-Nescaf%C2%83%C2%A9-Original-coffee/dp/B008S8RJKK/ref=sr_1_14_mod_primary_new?dib=eyJ2IjoiMSJ9.j6Q_oSOX9yuabRURQeFKcXYoQV-TPdGVBI_i_33taGZ7F_xNPCLNul8BNTjmZXMDXoGFLGMaWd9_XZ8Wtd3dJsv8v-W9LUi5HBkrJ3Ku5eTh9J_M7tMDOKOBWYQud6h52dkZTiLHsL3b3PuOqVBkMjQbKECk95_bSJtcuh6dM-53vV-DB8yNwsa2nnd4OV3i5-LhMEkH5Eo_OudE06VjSYENkbN6QaKvvk6NK35TtbLl_evrbdm04QV9HiBdnIEkmrHWhwmvURN1UueIR6E0aMvcDE3hJ1bix0L3TH1N79g.Yu6s77tG0td3Facy7j8w-E4OOQp_27g_jBmJn_oFajs&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840695&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-14,Nescafe coffee powder
Nescafe,NESCAFÉ Sunrise,,280.0,,4.4,,https://www.amazon.in/SUNRISE-Nescafe-Instant-Coffee-Coffee-Chicory/dp/B079KSZ7N7/ref=sr_1_15?dib=eyJ2IjoiMSJ9.j6Q_oSOX9yuabRURQeFKcXYoQV-TPdGVBI_i_33taGZ7F_xNPCLNul8BNTjmZXMDXoGFLGMaWd9_XZ8Wtd3dJsv8v-W9LUi5HBkrJ3Ku5eTh9J_M7tMDOKOBWYQud6h52dkZTiLHsL3b3PuOqVBkMjQbKECk95_bSJtcuh6dM-53vV-DB8yNwsa2nnd4OV3i5-LhMEkH5Eo_OudE06VjSYENkbN6QaKvvk6NK35TtbLl_evrbdm04QV9HiBdnIEkmrHWhwmvURN1UueIR6E0aMvcDE3hJ1bix0L3TH1N79g.Yu6s77tG0td3Facy7j8w-E4OOQp_27g_jBmJn_oFajs&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840695&sr=8-15,Nescafe coffee powder
Nescafe,Nescafe,,791.0,,4.4,,https://www.amazon.in/Nescaf-Classic-Pure-Soluble-Coffee/dp/B07D9H759X/ref=sr_1_19?dib=eyJ2IjoiMSJ9.j6Q_oSOX9yuabRURQeFKcXYoQV-TPdGVBI_i_33taGZ7F_xNPCLNul8BNTjmZXMDXoGFLGMaWd9_XZ8Wtd3dJsv8v-W9LUi5HBkrJ3Ku5eTh9J_M7tMDOKOBWYQud6h52dkZTiLHsL3b3PuOqVBkMjQbKECk95_bSJtcuh6dM-53vV-DB8yNwsa2nnd4OV3i5-LhMEkH5Eo_OudE06VjSYENkbN6QaKvvk6NK35TtbLl_evrbdm04QV9HiBdnIEkmrHWhwmvURN1UueIR6E0aMvcDE3hJ1bix0L3TH1N79g.Yu6s77tG0td3Facy7j8w-E4OOQp_27g_jBmJn_oFajs&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840695&sr=8-19,Nescafe coffee powder
Nescafe,NESCAFÉ Sunrise,,140.0,,4.3,,https://www.amazon.in/SUNRISE-Instant-Coffee-Powder-Coffee-Chicory/dp/B01LXOUFNI/ref=sr_1_21?dib=eyJ2IjoiMSJ9.j6Q_oSOX9yuabRURQeFKcXYoQV-TPdGVBI_i_33taGZ7F_xNPCLNul8BNTjmZXMDXoGFLGMaWd9_XZ8Wtd3dJsv8v-W9LUi5HBkrJ3Ku5eTh9J_M7tMDOKOBWYQud6h52dkZTiLHsL3b3PuOqVBkMjQbKECk95_bSJtcuh6dM-53vV-DB8yNwsa2nnd4OV3i5-LhMEkH5Eo_OudE06VjSYENkbN6QaKvvk6NK35TtbLl_evrbdm04QV9HiBdnIEkmrHWhwmvURN1UueIR6E0aMvcDE3hJ1bix0L3TH1N79g.Yu6s77tG0td3Facy7j8w-E4OOQp_27g_jBmJn_oFajs&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840695&sr=8-21,Nescafe coffee powder
Nescafe,Nescafe,,700.0,,4.3,,https://www.amazon.in/Nescafe-Classic-Stabilo-200g-pouch/dp/B01C5IX1AU/ref=sr_1_23_mod_primary_new?dib=eyJ2IjoiMSJ9.j6Q_oSOX9yuabRURQeFKcXYoQV-TPdGVBI_i_33taGZ7F_xNPCLNul8BNTjmZXMDXoGFLGMaWd9_XZ8Wtd3dJsv8v-W9LUi5HBkrJ3Ku5eTh9J_M7tMDOKOBWYQud6h52dkZTiLHsL3b3PuOqVBkMjQbKECk95_bSJtcuh6dM-53vV-DB8yNwsa2nnd4OV3i5-LhMEkH5Eo_OudE06VjSYENkbN6QaKvvk6NK35TtbLl_evrbdm04QV9HiBdnIEkmrHWhwmvURN1UueIR6E0aMvcDE3hJ1bix0L3TH1N79g.Yu6s77tG0td3Facy7j8w-E4OOQp_27g_jBmJn_oFajs&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840695&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-23,Nescafe coffee powder
